"New Zealand Schools Directory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A list of New Zealand schools including contact details, institution information, regional information and decile information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"^Email addresses are only listed for schools that agreed to have their email publicly released. Persons or organisations wishing to send email material to individuals or organisations whose email addresses appear in this directory must comply with the requirements of the Unsolicited Electronic Messages Act 2007.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"*Principal names are available for State and State Integrated Schools. Principal names for Private Schools are provided where available.  The most up to date information that we have available has been provided.  Recent changes may not be reflected.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Roll data as at 1 September 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Regional Council: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Territorial Authority: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School Type: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School Authority: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School Gender: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Definition: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School Number,School Name,Telephone,Fax,Email^,Principal*,School Website,Street,Suburb,Town / City,Postal Address,Postal Address Suburb,Postal Address City,Postal Code,Urban Area,School Type,Definition,Authority,Donations,Gender of Students,Territorial Authority,Regional Council,Ministry of Education Local Office,Education Region,General Electorate,Māori Electorate,Area Unit,Ward,Community of Learning ID,Community of Learning Name,Latitude,Longitude,Isolation Index,Decile,Total School Roll,European / Pākehā,Māori,Pacific,Asian,MELAA,Other,International
3346,Gilberthorpe School,03 349 7363,03 344 1363,office@gilberthorpe.school.nz,Andrew Wilkinson,http://www.gilberthorpe.school.nz,163 Gilberthorpes Road,Hei Hei,Christchurch,163 Gilberthorpes Road,Hei Hei,Christchurch,8042,Main Urban Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Christchurch City,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Wigram,Te Tai Tonga,Islington,Hornby Ward,99045,Uru Mānuka Kāhui Ako,-43.529738,172.521344,0.23,2,190,93,38,20,34,5,0,0
3347,Gleniti School,03 686 0082,03 686 0163,office@gleniti.school.nz,Steve Zonnevylle,http://www.gleniti.school.nz,22 Heath Street,Gleniti,Timaru,22 Heath Street,Gleniti,Timaru,7910,Secondary Urban Area,Full Primary,Not Applicable,State,Donations may be requested,Co-Educational,Timaru District,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Rangitata,Te Tai Tonga,Gleniti,Timaru Ward,99174,North Timaru Community of Learning,-44.382757,171.193234,0.75,9,375,291,35,9,32,3,2,3
3348,Glenavy School,03 689 3856,03 689 2745,office@glenavy.school.nz,Kate Mansfield,http://www.glenavy.school.nz,19 Ruane Street,Glenavy,Waimate,19 Ruane Street RD 10,,Waimate,7980,Rural Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Waimate District,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Waitaki,Te Tai Tonga,Waihao,Lower Waihao Ward,99116,Whitestone Community of Learning,-44.914546,171.098345,1.35,7,97,49,15,8,25,0,0,0
3352,Glentunnel School,03 318 2717,03 318 2673,admin@glentunnel.school.nz,Edward Trotter,http://glentunnel.ultranet.school.nz,Homebush Road,,Glentunnel,Homebush Road RD P.D.C.,,Glentunnel,7638,Rural Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Selwyn District,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Selwyn,Te Tai Tonga,Malvern,Malvern Ward,99008,Te Hū o Kākāpōtahi Kāhui Ako (Malvern),-43.482047,171.932435,1.30,7,103,88,11,1,2,0,1,0
3354,Governors Bay School,03 329 9854,03 329 9854,secretary@governorsbay.school.nz,Meagan Kelly,http://www.governorsbay.school.nz,1 Jetty Road,,Governors Bay,1 Jetty Road RD 1,,Lyttelton,8971,Main Urban Area,Full Primary,School with Side School,State,Donations may be requested,Co-Educational,Christchurch City,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Banks Peninsula,Te Tai Tonga,Governors Bay,Banks Peninsula Ward,99177,Te Mana Raupō Community of Learning,-43.623986,172.649990,0.30,10,85,73,9,0,3,0,0,0
3357,Greendale School,03 318 8436,03 318 8426,office@greendale.school.nz,Bronwyn Harding,http://www.greendale.school.nz,187 Greendale Road,,Greendale,187 Greendale Road RD 1,,Rolleston,7671,Rural Area,Contributing,Not Applicable,State,Donations may be requested,Co-Educational,Selwyn District,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Selwyn,Te Tai Tonga,Kirwee,Malvern Ward,99008,Te Hū o Kākāpōtahi Kāhui Ako (Malvern),-43.572742,172.083957,1.06,10,69,59,7,0,1,2,0,0
3359,Greta Valley School,03 314 3800,03 314 3809,office@gretavalley.school.nz,Anne Batt,http://www.gretavalleyschool.com,Motunau Beach,,Amberley,Motunau Beach Road RD 3,,Amberley,7483,Rural Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Hurunui District,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Kaikoura,Te Tai Tonga,Hurunui,Glenmark Ward,99066,Tipu Maia Community of Learning,-42.964904,172.977861,1.58,5,38,31,6,1,0,0,0,0
3361,Greymouth Main School,03 768 5411,03 768 5089,admin1@greymain.school.nz,Amanda O'Sullivan,http://www.greymain.school.nz/,Joyce Crescent,,Greymouth,12 Joyce Crescent,,Greymouth,7805,Secondary Urban Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Grey District,West Coast Region,Nelson,Nelson/Marlborough/West Coast,West Coast-Tasman,Te Tai Tonga,Greymouth South,Central Ward,99026,Māwhera Kāhui Ako,-42.466692,171.197272,3.39,6,306,223,54,8,10,9,2,0
3363,Haast School,03 750 0853,03 750 0858,principal@haast.school.nz,Cynthia Kruijer,http://www.haast.school.nz/,Jacksons Bay Road,Hannah's Clearing,Haast,P O Box 43,,Haast,7844,Rural Area,Full Primary,Not Applicable,State,Donations may be requested,Co-Educational,Westland District,West Coast Region,Nelson,Nelson/Marlborough/West Coast,West Coast-Tasman,Te Tai Tonga,Haast,Southern Ward,,,-43.940784,168.857148,7.26,8,11,4,5,1,0,1,0,0
3366,Halswell School,03 322 7038,,admin@halswell.school.nz,Stuart Cameron,http://www.halswell.school.nz/,437 Halswell Road,Halswell,Christchurch,437 Halswell Road,Halswell,Christchurch,8025,Main Urban Area,Full Primary,Not Applicable,State,Donations may be requested,Co-Educational,Christchurch City,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Banks Peninsula,Te Tai Tonga,Halswell South,Halswell Ward,,,-43.590655,172.569381,0.21,10,690,489,17,15,128,27,4,10
3367,Hampstead School,03 308 6476,03 308 2108,kellie.f@hampsteadschool.co.nz,Peter Melrose,http://www.hampsteadschool.co.nz,55 Wellington Street,Hampstead,Ashburton,55 Wellington Street,Hampstead,Ashburton,7700,Secondary Urban Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Ashburton District,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Rangitata,Te Tai Tonga,Hampstead,Ashburton Ward,99043,Hakatere Kāhui Ako,-43.912534,171.760198,1.14,4,372,178,78,92,17,5,2,0
3368,Hanmer Springs School,03 315 7208,03 315 7209,admin@hanmersprings.school.nz,Bob Norrish (Acting),http://www.hanmersprings.school.nz,8 Cheltenham Street,,Hanmer Springs,8 Cheltenham Street,,Hanmer Springs,7334,Rural Area,Full Primary,Not Applicable,State,Donations may be requested,Co-Educational,Hurunui District,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Kaikoura,Te Tai Tonga,Hanmer Springs,Hanmer Springs Ward,99066,Tipu Maia Community of Learning,-42.521958,172.831496,2.78,9,91,65,16,0,7,3,0,0
3369,Hapuku School,03 319 5228,,office@hapuku.school.nz,Ripeka Tamepo,http://hapuku.school.nz,Kincaid Road,,Kaikoura,596 Kincaid Road RD 1,,Kaikoura,7371,Rural Area,Full Primary,Designated Character School,State,Donations should not be requested unless for a school camp,Co-Educational,Kaikoura District,Canterbury Region,Nelson,Nelson/Marlborough/West Coast,Kaikoura,Te Tai Tonga,Kaikoura Rural,Area Outside Ward,99025,Kaikoura Community of Learning,-42.334217,173.704972,2.95,2,5,0,5,0,0,0,0,0
3370,Harewood School,03 359 8382,03 359 2654,office@harewood.school.nz,Julie Greenwood,http://www.harewood.school.nz,721 Harewood Road,Harewood,Christchurch,721 Harewood Road,Harewood,Christchurch,8051,Main Urban Area,Contributing,Not Applicable,State,Donations may be requested,Co-Educational,Christchurch City,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Ilam,Te Tai Tonga,Harewood,Harewood Ward,99027,Waimairi-iri Community of Learning,-43.479772,172.559446,0.20,8,191,143,27,7,10,4,0,0
3371,Heathcote Valley School,03 384 1058,,admin@hvs.school.nz,Bruce Ellison,http://www.hvs.school.nz,Bridle Path Road,Heathcote Valley,Christchurch,61 Bridle Path Road,Heathcote Valley,Christchurch,8022,Main Urban Area,Full Primary,Not Applicable,State,Donations may be requested,Co-Educational,Christchurch City,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Banks Peninsula,Te Tai Tonga,Heathcote Valley,Heathcote Ward,99196,Aupaki Kāhui Ako,-43.579876,172.708878,0.20,9,240,186,32,4,9,5,4,0
3372,Heaton Normal Intermediate,03 355 9555,03 355 9623,admin@heaton.school.nz,Andrea Knight,http://www.heaton.school.nz/,Heaton Street,Merivale,Christchurch,P O Box 5242,Papanui,Christchurch,8542,Main Urban Area,Intermediate,Normal School,State,Donations may be requested,Co-Educational,Christchurch City,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Ilam,Te Tai Tonga,Strowan,Fendalton Ward,,,-43.510414,172.615407,0.07,9,533,385,54,13,66,8,5,2
3373,Highfield School,03 686 1419,03 686 2843,office@highfield.school.nz,Stuart Wilcox,http://www.highfield.school.nz,Rimu Street,Glenwood,Timaru,30 Rimu Street,Glenwood,Timaru,7910,Secondary Urban Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Timaru District,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Rangitata,Te Tai Tonga,Highfield,Timaru Ward,99174,North Timaru Community of Learning,-44.390404,171.213466,0.72,6,291,198,57,18,10,7,1,0
3375,Hinds School,03 303 7208,03 303 7209,office@hinds.school.nz,Vicki McIntyre,http://www.hinds.school.nz,50 Reed Street,Hinds,Ashburton,50 Reed Street RD 5,,Ashburton,7775,Rural Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Ashburton District,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Rangitata,Te Tai Tonga,Hinds,Eastern Ward,99043,Hakatere Kāhui Ako,-44.000913,171.565272,1.15,5,140,85,28,2,17,7,1,0
3376,Hokitika School,03 755 7400,03 755 7403,principal@hokitika.school.nz,Shane Baillie,http://www.hokitika.school.nz,230 Park Street,,Hokitika,230 Park Street,,Hokitika,7810,Minor Urban Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Westland District,West Coast Region,Nelson,Nelson/Marlborough/West Coast,West Coast-Tasman,Te Tai Tonga,Hokitika Urban,Hokitika Ward,99024,Westland Community of Learning,-42.719004,170.980595,3.66,5,183,97,74,2,6,1,3,0
3379,Hoon Hay Te Kura Kōaka,03 338 8429,03 338 6412,office@hoonhay.school.nz,Lee Mcarthur,http://www.hoonhay.school.nz,91 Sparks Road,Hoon Hay,Christchurch,91 Sparks Road,Hoon Hay,Christchurch,8025,Main Urban Area,Contributing,Not Applicable,State,Donations may be requested,Co-Educational,Christchurch City,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Wigram,Te Tai Tonga,Hoon Hay,Spreydon Ward,,,-43.564866,172.606597,0.12,8,435,291,65,23,41,11,4,0
3380,Hornby Primary School,03 349 7238,,office@hornbyprimary.school.nz,Gary Roberts,http://www.hornbyprimary.school.nz,190 Waterloo Road,Hornby,Christchurch,190 Waterloo Road,Hornby,Christchurch,8042,Main Urban Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Christchurch City,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Wigram,Te Tai Tonga,Hornby North,Hornby Ward,99045,Uru Mānuka Kāhui Ako,-43.538707,172.522632,0.22,3,239,78,85,39,31,5,1,0
3381,Hororata School,03 318 0803,03 318 0682,,Martyn Gameson ,http://hororata.ultranet.school.nz,2548 Bealey Road,Hororata,Darfield,2548 Bealey Road RD 2,,Darfield,7572,Rural Area,Contributing,Not Applicable,State,Donations may be requested,Co-Educational,Selwyn District,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Selwyn,Te Tai Tonga,Malvern,Malvern Ward,99008,Te Hū o Kākāpōtahi Kāhui Ako (Malvern),-43.539450,171.959653,1.25,9,83,56,7,3,13,3,1,0
3384,Ilam School,03 348 7492,,admin@ilam.school.nz,Paul Dolan,http://www.ilam.school.nz,66 Ilam Road,Ilam,Christchurch,66 Ilam Road,Ilam,Christchurch,8041,Main Urban Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Christchurch City,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Ilam,Te Tai Tonga,Fendalton,Riccarton Ward,,,-43.526413,172.579696,0.12,6,425,169,30,16,148,26,31,5
3385,Isleworth School,03 359 8553,03 359 8560,admin@isleworth.school.nz,Suzanne Newton,http://www.isleworth.school.nz,59A Farrington Avenue,Bishopdale,Christchurch,59A Farrington Avenue,Bishopdale,Christchurch,8053,Main Urban Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Christchurch City,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Ilam,Te Tai Tonga,Harewood,Harewood Ward,99027,Waimairi-iri Community of Learning,-43.493107,172.582123,0.16,5,301,179,54,26,34,7,1,0
3387,Kaingaroa School (Chatham Islands),03 305 0337,03 305 0337,principal@kaingaroa.school.nz,Philip Graydon,,Kaingaroa Road,,Chatham Islands,P O Box 23,Waitangi,Chatham Islands,8942,Rural Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Chatham Islands Territory,Area Outside Region,Christchurch,Canterbury/Chatham Islands,Rongotai,Te Tai Tonga,Chatham Islands,Area Outside Ward,,,-43.735686,-176.266650,24.00,4,6,3,3,0,0,0,0,0
3388,Kaiapoi Borough School,03 327 7231,03 327 6369,tracey.m@kbs.school.nz,Chris Heenan (Acting),http://www.kbs.school.nz,20 Hilton Street,,Kaiapoi,20 Hilton Street,,Kaiapoi,7630,Main Urban Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Waimakariri District,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Waimakariri,Te Tai Tonga,Kaiapoi South,Kaiapoi-Woodend Ward,99061,Katote (Christchurch) Community of Learning,-43.379062,172.651468,0.36,5,384,256,89,10,17,12,0,0
3389,Kaiapoi North School,03 327 8803,03 327 8830,office@kaiapoinorth.school.nz,Jason Miles,http://www.kaiapoinorth.school.nz,278 Williams Street,,Kaiapoi,278 Williams Street,,Kaiapoi,7630,Main Urban Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Waimakariri District,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Waimakariri,Te Tai Tonga,Kaiapoi North East,Kaiapoi-Woodend Ward,99061,Katote (Christchurch) Community of Learning,-43.375957,172.663615,0.36,7,518,369,81,31,14,13,10,0
3391,Kaikoura Primary School,03 319 5440,,office@kaikoura.school.nz,Hannah Simpson,http://www.kaikoura.school.nz,19 Torquay Street,Esplanade,Kaikoura,19 Torquay Street,,Kaikoura,7300,Minor Urban Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Kaikoura District,Canterbury Region,Nelson,Nelson/Marlborough/West Coast,Kaikoura,Te Tai Tonga,Kaikoura Township,Area Outside Ward,99025,Kaikoura Community of Learning,-42.408026,173.684082,3.07,3,111,53,45,2,9,0,2,0
3392,Kaikoura Suburban School,03 319 5064,03 319 5064,office@ks.school.nz,Mandy Woods,http://www.kaikourasuburban.school.nz,425 Schoolhouse Road,,Kaikoura,425 Schoolhouse Road RD 1,,Kaikoura,7371,Rural Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Kaikoura District,Canterbury Region,Nelson,Nelson/Marlborough/West Coast,Kaikoura,Te Tai Tonga,Kaikoura Rural,Area Outside Ward,99025,Kaikoura Community of Learning,-42.371694,173.638327,3.06,5,53,41,8,0,4,0,0,0
3393,Kaniere School,03 755 6813,03 755 6813,office@kaniere.school.nz,Rachel King,http://www.kaniere.school.nz/,16 Camp Street,Kaniere,Hokitika,16 Camp Street,Kaniere,Hokitika,7811,Minor Urban Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Westland District,West Coast Region,Nelson,Nelson/Marlborough/West Coast,West Coast-Tasman,Te Tai Tonga,Kaniere,Hokitika Ward,99024,Westland Community of Learning,-42.746201,171.005860,3.75,7,95,70,21,0,2,2,0,0
3394,Karoro School,03 768 5747,03 768 7631,admin@karoro.school.nz,Maureen Truman,http://www.karoro.school.nz,Main South Road,,Greymouth,73 Main South Road,Karoro,Greymouth,7805,Secondary Urban Area,Full Primary,Not Applicable,State,Donations may be requested,Co-Educational,Grey District,West Coast Region,Nelson,Nelson/Marlborough/West Coast,West Coast-Tasman,Te Tai Tonga,Karoro,Central Ward,99026,Māwhera Kāhui Ako,-42.475879,171.186740,3.41,8,179,133,36,0,5,4,1,0
3396,Kirkwood Intermediate,03 348 7718,03 348 1085,school.information@kirkwood.school.nz,Philip Tappenden,http://www.kirkwood.school.nz,260 Riccarton Road,Riccarton,Christchurch,P O Box 29242,Fendalton,Christchurch,8540,Main Urban Area,Intermediate,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Christchurch City,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Ilam,Te Tai Tonga,Upper Riccarton,Riccarton Ward,,,-43.530607,172.585501,0.10,7,325,192,38,9,71,11,2,2
3397,Kirwee Model School,03 318 1850,03 317 8002,office@kirweemodel.school.nz,Leonie Weavers,http://www.kirweemodel.school.nz,School Lane,,Kirwee,P O Box 129,,Kirwee,7543,Rural Area,Contributing,Model School,State,Donations may be requested,Co-Educational,Selwyn District,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Selwyn,Te Tai Tonga,Kirwee,Malvern Ward,99008,Te Hū o Kākāpōtahi Kāhui Ako (Malvern),-43.496674,172.218161,0.81,10,159,138,14,2,2,3,0,0
3398,Kokatahi-Kowhitirangi School,03 755 6375,03 755 6375,office@kokatahi.school.nz,Ross Brockbank (Acting),http://kokatahi.blogspot.co.nz,Upper Kokatahi Road,,Hokitika,Upper Kokatahi Road RD 1,,Hokitika,7881,Rural Area,Contributing,Not Applicable,State,Donations may be requested,Co-Educational,Westland District,West Coast Region,Nelson,Nelson/Marlborough/West Coast,West Coast-Tasman,Te Tai Tonga,Hokitika Valley,Northern Ward,99024,Westland Community of Learning,-42.834259,171.037750,4.04,8,42,34,5,0,2,0,1,0
3401,Kumara School,03 736 9832,03 736 9872,office@kumara.school.nz,Mandy Dodds,http://www.kumara.school.nz,68 Fifth Street,,Kumara,68 Fifth Street,,Kumara,7832,Rural Area,Full Primary,Not Applicable,State,Donations may be requested,Co-Educational,Westland District,West Coast Region,Nelson,Nelson/Marlborough/West Coast,West Coast-Tasman,Te Tai Tonga,Kumara,Northern Ward,99026,Māwhera Kāhui Ako,-42.635661,171.187378,3.26,6,36,27,7,1,1,0,0,0
3402,Ladbrooks School,03 329 6885,03 329 6415,office@ladbrooks.school.nz,Penny O'Brien,http://www.ladbrooks.school.nz,9 Barnes Road,,Ladbrooks,9 Barnes Road RD 4,,Christchurch,7674,Main Urban Area,Full Primary,Not Applicable,State,Donations may be requested,Co-Educational,Selwyn District,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Selwyn,Te Tai Tonga,Trents-Ladbrooks,Springs Ward,99113,Ngā Mātāpuna o Ngā Pakihi Community of Learning,-43.617669,172.532329,0.32,10,153,131,17,0,0,3,2,0
3406,Lake Tekapo School,03 680 6816,,office@tekapo.school.nz,Simon Waymouth,,Aorangi Crescent,,Lake Tekapo,P O Box 15,,Lake Tekapo,7945,Rural Area,Contributing,Not Applicable,State,Donations may be requested,Co-Educational,Mackenzie District,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Waitaki,Te Tai Tonga,Lake Tekapo,Pukaki Ward,99143,Te Kāhui Ako ō Te Manahuna,-44.005064,170.474800,2.64,10,33,23,1,3,3,3,0,0
3407,Lauriston School,03 302 4799,03 302 4011,admin@lauriston.school.nz,Colin Brodie,http://www.lauriston.school.nz/,Church Street,Lauriston,Ashburton,Church Street RD 2,,Ashburton,7772,Rural Area,Contributing,Not Applicable,State,Donations may be requested,Co-Educational,Ashburton District,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Rangitata,Te Tai Tonga,Mt Somers,Western Ward,99009,Opuke Community of Learning,-43.730734,171.778572,1.29,9,105,92,2,2,4,4,1,0
3410,Leeston School,03 324 3493,03 324 3058,principal@leeston.school.nz,Lynda Taylor,http://www.leeston.school.nz,Selwyn Street,,Leeston,24 Selwyn Street,,Leeston,7632,Minor Urban Area,Contributing,Not Applicable,State,Donations may be requested,Co-Educational,Selwyn District,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Selwyn,Te Tai Tonga,Leeston,Ellesmere Ward,99207,Ngā Mātāpuna o te Waihora Kāhui Ako,-43.760752,172.297571,0.93,8,334,255,48,10,14,4,3,0
3411,Leithfield School,03 314 8024,03 314 8017,principal@leithfield.school.nz,Rob Cavanagh (Acting),http://www.leithfield.school.nz,Old Main Road,,Amberley,Old Main North Road RD 1,,Amberley,7481,Rural Area,Full Primary,Not Applicable,State,Donations may be requested,Co-Educational,Hurunui District,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Kaikoura,Te Tai Tonga,Leithfield,Amberley Ward,99077,Puketeraki Community of Learning,-43.197813,172.740036,0.74,8,121,95,23,0,2,0,1,0
3412,Lincoln Primary School,027 319 9809,03 325 2507,admin@lincolnprimary.ac.nz,Viv Butcher,http://lincolnprimary.ultranet.school.nz/,130 North Belt,,Lincoln,130 North Belt,,Lincoln,7608,Minor Urban Area,Full Primary,Not Applicable,State,Donations may be requested,Co-Educational,Selwyn District,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Selwyn,Te Tai Tonga,Lincoln,Springs Ward,99113,Ngā Mātāpuna o Ngā Pakihi Community of Learning,-43.637105,172.487099,0.43,10,620,427,44,14,100,23,7,5
3413,Linwood Avenue School,03 389 9256,03 389 3865,office@linwoodave.school.nz,Gretchen Smith,http://www.linwoodave.school.nz,260 Linwood Avenue,Linwood,Christchurch,260 Linwood Avenue,Linwood,Christchurch,8062,Main Urban Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Christchurch City,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Banks Peninsula,Te Tai Tonga,Woolston West,Linwood Ward,99063,Tamai Community of Learning,-43.535284,172.674880,0.08,2,373,126,108,64,70,4,1,0
3415,Whītau School,03 389 8112,03 389 8222,office@whitau.school.nz,Sandra Dentice,http://www.linwoodnorth.school.nz,221 Woodham Road,Linwood,Christchurch,221 Woodham Road,Linwood,Christchurch,8062,Main Urban Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Christchurch City,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Christchurch East,Te Tai Tonga,Avonside,Linwood Ward,99063,Tamai Community of Learning,-43.524848,172.675792,0.08,2,322,118,122,61,16,2,3,0
3418,Little River School,03 325 1004,03 325 1274,office@littleriver.school.nz,Christian Couper,http://www.littleriver.school.nz,46 Western Valley Road,,Little River,46 Western Valley Road RD 1,,Little River,7591,Rural Area,Full Primary,Not Applicable,State,Donations may be requested,Co-Educational,Christchurch City,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Banks Peninsula,Te Tai Tonga,Little River,Banks Peninsula Ward,,,-43.763797,172.795486,1.19,9,88,62,19,1,5,1,0,0
3419,Loburn School,03 312 8828,03 312 8069,office@loburn.school.nz,Stuart Priddy,http://www.loburn.school.nz,73 Hodgsons Road,Loburn,Rangiora,73 Hodgsons Road RD 2,,Rangiora,7472,Rural Area,Full Primary,Not Applicable,State,Donations may be requested,Co-Educational,Waimakariri District,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Kaikoura,Te Tai Tonga,Loburn,Rangiora-Ashley Ward,99077,Puketeraki Community of Learning,-43.250122,172.530073,0.61,9,174,150,15,4,5,0,0,0
3425,Mairehau Primary School,03 385 3796,03 385 7672,office@mairehau.net,John Bangma,http://www.mps.school.nz,43 Mahars Road,,Christchurch,P O Box 27166,Shirley,Christchurch,8640,Main Urban Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Christchurch City,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Christchurch Central,Te Tai Tonga,Shirley West,Innes Ward,,,-43.498710,172.641415,0.09,6,436,270,91,29,36,10,0,0
3426,Makikihi School,03 689 5587,03 689 5589,office@makikihi.school.nz,Tina Ivamy,http://www.makikihi.school.nz,12 Makikihi Station Road,,Makikihi,12 Makikihi Station Road RD 8,,Waimate,7978,Rural Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Waimate District,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Waitaki,Te Tai Tonga,Waihao,Pareora-Otaio-Makikihi Ward,99040,Waimate Community of Learning,-44.632039,171.142241,1.20,6,33,29,3,0,1,0,0,0
3429,Marshland School,03 385 2239,,office@marshland.school.nz,Leigh Fowler,http://www.marshland.school.nz,11 Te Korari Street,Marshland,Christchurch,11 Te Korari Street,Marshland,Christchurch,8083,Main Urban Area,Full Primary,Not Applicable,State,Donations may be requested,Co-Educational,Christchurch City,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Christchurch East,Te Tai Tonga,Prestons,Burwood Ward,,,-43.472028,172.664748,0.17,9,531,370,72,6,68,15,0,0
3432,Mayfield School (Mid-Canterbury),03 303 6214,03 303 6514,office@mayfieldschool.co.nz,Richard Kidd,http://www.mayfieldschool.co.nz,14 Lismore Mayfield Road,,Ashburton,14 Lismore Mayfield Road RD 5,,Ashburton,7775,Rural Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Ashburton District,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Rangitata,Te Tai Tonga,Mt Somers,Western Ward,99009,Opuke Community of Learning,-43.823442,171.421329,1.40,7,84,60,10,2,9,2,1,0
